year,district,crop,yield_kg_per_ha,area_ha,production_tonnes,rainfall_mm,temp_avg_c,temp_min_c,temp_max_c,humidity_pct,soil_pH,soil_organic_C_pct,soil_N_kg,soil_P_kg,soil_K_kg,soil_sand_pct,soil_silt_pct,soil_clay_pct
2014,Sonepur,rice,2250,1304,2934,1024.1,26.7,21.6,31.4,50.0,7.3,1.13,222.3,39.1,101.1,63.9,25.3,10.8
2014,Sonepur,maize,2059,1363,2806,1202.9,27.8,23.0,33.5,71.0,6.2,0.63,240.5,13.5,195.8,57.2,20.0,22.8
2014,Sonepur,pulses,1483,3030,4493,1250.4,28.2,22.2,32.9,71.8,5.8,0.84,224.9,25.2,203.3,37.3,29.7,33.0
2014,Sonepur,groundnut,2273,1924,4373,1240.0,26.9,22.7,33.5,64.7,5.9,0.66,99.9,13.5,101.6,51.2,28.3,20.5
2014,Sonepur,sesame,1121,2699,3025,1356.2,26.6,21.5,30.1,68.7,6.1,1.01,328.6,25.0,50.4,41.4,36.2,22.4
2014,Sundargarh,rice,2521,1634,4119,1249.1,24.5,20.4,30.1,59.8,6.8,0.39,288.2,12.3,138.8,48.3,29.3,22.4
2014,Sundargarh,maize,2035,2287,4654,1392.1,28.6,23.8,33.5,90.0,7.0,0.52,205.0,16.6,143.2,32.7,30.9,36.4
2014,Sundargarh,pulses,1652,2289,3781,701.8,29.4,23.3,34.0,77.2,6.1,0.66,274.9,17.3,56.5,44.4,34.2,21.4
2014,Sundargarh,groundnut,2099,2007,4212,1115.7,29.1,24.0,33.3,81.5,6.6,0.8,208.9,9.3,123.6,45.0,33.1,21.9
2014,Sundargarh,sesame,1218,2108,2567,1371.0,27.0,20.9,32.4,70.1,6.5,0.51,225.3,19.6,124.9,56.1,22.5,21.4
2014,Bhawanipatna,rice,2394,2513,6016,1263.1,26.9,21.6,32.1,54.8,6.3,1.28,167.0,16.8,122.9,44.1,29.2,26.7
2014,Bhawanipatna,maize,2121,2098,4449,1354.7,24.9,20.2,29.7,74.6,6.1,1.07,259.3,10.1,125.5,39.7,60.0,0.3
2014,Bhawanipatna,pulses,1092,2838,3099,946.7,25.0,20.7,29.2,67.3,6.1,0.55,257.9,32.2,197.5,50.2,35.9,13.9
2014,Bhawanipatna,groundnut,1675,1523,2551,1272.6,24.7,20.7,30.9,89.0,6.7,1.13,187.7,6.6,180.6,50.7,35.7,13.6
2014,Bhawanipatna,sesame,839,2481,2081,1002.9,25.5,21.5,30.6,59.1,6.2,0.59,187.0,5.1,154.4,57.5,36.4,6.1
2015,Angul,rice,2885,2666,7691,1355.5,27.1,22.1,32.9,66.1,5.6,0.95,143.4,10.4,150.0,44.0,20.9,35.1
2015,Angul,maize,2041,2483,5067,974.3,29.5,26.1,36.6,65.9,6.6,0.23,196.9,22.3,145.7,39.4,25.5,35.1
2015,Angul,pulses,1482,2015,2986,1508.2,25.9,21.3,31.7,53.8,5.9,1.13,141.4,5.0,243.4,31.1,36.8,32.1
2015,Angul,groundnut,1817,594,1079,1146.5,27.9,22.5,33.8,66.1,6.9,0.59,129.5,7.0,76.9,55.1,20.0,24.9
2015,Angul,sesame,968,1867,1807,1179.5,29.7,25.1,35.3,70.4,6.4,1.49,127.9,32.9,182.8,40.2,51.3,8.5
2015,Balangir,rice,2037,1739,3542,958.3,27.8,23.9,33.2,68.1,6.3,0.92,186.6,9.1,290.1,40.1,20.0,39.9
2015,Balangir,maize,1789,1366,2443,1365.2,27.6,22.2,32.2,67.2,6.3,0.78,241.8,23.4,175.0,50.0,43.8,6.2
2015,Balangir,pulses,1272,2179,2771,1437.8,25.7,21.6,29.5,71.8,5.6,0.94,194.5,31.3,116.4,43.0,46.2,10.8
2015,Balangir,groundnut,2145,1659,3558,1236.4,27.6,22.2,32.3,82.8,5.6,0.67,222.4,24.6,217.6,57.0,32.1,10.9
2015,Balangir,sesame,1224,1642,2009,1386.2,30.6,24.4,35.7,66.7,5.7,0.89,144.2,12.1,90.5,40.4,34.7,24.9
2015,Bargarh,rice,2568,1699,4363,1413.9,26.6,22.4,31.8,89.6,6.7,0.69,123.6,17.8,161.7,41.1,20.0,38.9
2015,Bargarh,maize,1787,2727,4873,1486.8,25.2,19.5,29.0,84.0,6.6,1.08,114.2,26.8,149.6,53.5,44.1,2.4
2015,Bargarh,pulses,1216,1699,2065,1355.9,26.9,22.8,31.0,55.2,6.2,1.13,208.9,14.7,190.2,36.7,36.0,27.3
2015,Bargarh,groundnut,1755,2389,4192,884.6,25.3,21.9,30.0,82.1,6.2,0.65,243.6,30.7,145.6,51.8,24.2,24.0
2015,Bargarh,sesame,1244,3074,3824,1304.2,22.8,18.4,28.4,65.8,7.1,0.98,164.7,20.3,105.3,43.2,29.5,27.3
2015,Bhadrak,rice,2793,3058,8540,913.8,23.2,18.4,26.7,70.5,6.9,1.25,210.1,18.1,51.1,45.3,35.7,19.0
2015,Bhadrak,maize,2159,1645,3551,1113.0,24.0,21.3,27.9,54.3,6.7,0.64,173.1,10.2,50.0,60.1,25.0,14.9
2015,Bhadrak,pulses,1096,1272,1394,1394.4,27.3,23.1,31.9,86.8,6.5,0.75,152.9,5.0,142.0,48.3,46.0,5.7
2015,Bhadrak,groundnut,1237,1437,1777,1083.9,27.0,22.1,31.9,74.1,6.0,1.08,221.7,16.8,230.0,60.6,44.3,0.0
2015,Bhadrak,sesame,200,2789,557,1359.0,31.0,24.8,37.6,78.8,7.2,1.4,210.8,5.0,134.6,48.9,35.7,15.4
2015,Boudh,rice,2188,1184,2590,1051.8,28.6,22.0,34.5,80.6,6.5,0.28,177.2,17.4,125.1,45.5,39.4,15.1
2015,Boudh,maize,2213,1860,4116,819.2,26.0,21.0,32.2,64.3,6.8,0.89,202.2,29.3,117.0,39.2,34.9,25.9
2015,Boudh,pulses,1039,2254,2341,1057.4,27.5,22.6,32.7,65.4,6.3,0.83,210.1,20.0,235.3,35.1,34.4,30.5
2015,Boudh,groundnut,1406,2186,3073,977.0,26.4,21.8,31.7,64.5,6.2,1.23,214.2,14.4,137.5,61.5,32.6,5.9
2015,Boudh,sesame,727,1657,1204,1090.2,25.8,22.1,29.7,61.7,6.8,0.69,189.6,32.7,214.8,42.2,28.7,29.1
2015,Cuttack,rice,2283,2346,5355,1159.1,26.2,22.0,30.4,73.2,5.8,1.1,173.3,18.5,83.2,44.9,31.7,23.4
2015,Cuttack,maize,1987,2735,5434,1235.5,25.4,21.1,31.0,83.0,6.6,1.01,230.5,34.2,52.5,51.7,44.8,3.5
2015,Cuttack,pulses,865,1557,1346,1029.8,25.5,21.0,30.7,78.7,7.0,0.55,157.8,33.2,182.3,45.8,39.7,14.5
2015,Cuttack,groundnut,1792,2262,4053,1132.8,27.5,24.0,31.8,63.2,6.3,0.52,173.3,5.0,177.4,44.2,20.0,35.8
2015,Cuttack,sesame,691,2168,1498,1091.4,25.6,20.7,30.9,55.6,6.8,0.56,199.1,19.6,123.6,34.8,32.1,33.1
2015,Deogarh,rice,2906,1319,3833,1538.5,26.5,21.5,30.4,62.3,6.2,0.49,189.6,15.9,242.5,33.3,36.0,30.7
2015,Deogarh,maize,2061,1464,3017,1337.4,26.2,23.7,31.9,58.8,6.0,1.01,182.6,29.2,210.5,38.6,42.9,18.5
2015,Deogarh,pulses,1011,3116,3150,1061.4,29.1,23.3,34.4,63.3,6.4,0.2,211.2,23.5,156.7,20.0,22.3,57.7
2015,Deogarh,groundnut,1612,2145,3457,1257.9,26.7,21.1,30.7,76.1,6.7,0.91,190.9,38.3,174.7,35.3,37.5,27.2
2015,Deogarh,sesame,1088,1705,1855,1417.9,27.8,25.1,33.1,65.9,6.8,1.08,209.8,36.7,141.1,51.2,43.0,5.8
2015,Dhenkanal,rice,2475,2389,5912,1081.1,26.2,22.5,31.4,73.3,7.1,1.04,185.8,8.2,171.6,56.1,42.6,1.3
2015,Dhenkanal,maize,2271,1894,4301,1106.7,25.5,20.6,30.4,72.1,6.4,0.76,161.2,29.4,153.8,43.3,27.5,29.2
2015,Dhenkanal,pulses,867,2653,2300,1310.9,23.8,18.0,29.7,71.2,7.3,0.87,129.2,23.7,162.2,39.0,40.7,20.3
2015,Dhenkanal,groundnut,1383,2495,3450,1024.4,25.0,20.1,30.4,71.6,6.1,0.65,143.3,17.8,203.8,45.0,43.6,11.4
2015,Dhenkanal,sesame,1263,1705,2153,1162.7,31.3,24.9,34.6,73.9,6.5,1.05,162.8,11.6,116.2,39.3,43.2,17.5
2015,Gajapati,rice,2204,1688,3720,842.2,29.0,22.7,33.7,67.0,6.7,1.24,220.4,13.0,69.1,33.8,35.7,30.5
2015,Gajapati,maize,1836,2097,3850,1089.4,24.9,21.1,31.5,78.9,7.4,0.96,178.5,33.2,148.3,47.2,34.6,18.2
2015,Gajapati,pulses,463,2802,1297,1298.2,27.7,22.8,32.9,64.0,6.8,0.41,209.3,25.6,140.1,48.7,25.1,26.2
2015,Gajapati,groundnut,1558,2118,3299,1335.7,23.3,17.8,27.8,68.1,5.8,0.54,248.3,20.3,130.9,43.8,39.9,16.3
2015,Gajapati,sesame,1010,1962,1981,1418.6,28.9,23.5,34.0,76.6,6.7,1.12,245.0,9.8,95.7,38.0,44.8,17.2
2015,Ganjam,rice,2105,2197,4624,1272.5,29.3,24.1,33.0,60.4,5.9,0.64,190.9,8.3,223.5,31.7,48.5,19.8
2015,Ganjam,maize,2296,2449,5622,1061.2,27.7,24.0,33.6,69.3,6.3,0.43,76.1,9.6,205.6,41.0,33.3,25.7
2015,Ganjam,pulses,1363,2902,3955,1465.0,25.1,22.0,32.5,90.0,6.6,0.42,248.2,18.9,144.4,53.9,38.3,7.8
2015,Ganjam,groundnut,1503,1837,2761,1332.2,28.0,22.7,33.9,66.4,6.6,0.2,177.5,27.6,130.5,40.3,24.6,35.1
2015,Ganjam,sesame,1150,2274,2615,1365.1,23.5,18.7,28.2,67.2,6.2,0.7,242.5,5.0,238.9,49.8,34.6,15.6
2015,Jagatsinghpur,rice,2726,1274,3472,1067.1,26.8,20.4,31.8,74.5,6.2,0.95,283.9,30.0,145.9,51.8,40.8,7.4
2015,Jagatsinghpur,maize,2126,2555,5431,1420.9,26.7,21.1,31.3,60.8,6.4,0.78,116.9,28.6,50.0,70.0,50.0,0.0
2015,Jagatsinghpur,pulses,1134,2004,2272,1260.6,25.8,20.6,30.7,69.1,6.6,0.41,202.0,21.6,156.4,42.8,46.4,10.8
2015,Jagatsinghpur,groundnut,1711,2113,3615,1459.5,26.8,21.6,31.7,82.4,6.4,1.19,194.8,11.4,184.0,42.0,41.2,16.8
2015,Jagatsinghpur,sesame,217,2002,434,1108.1,24.9,20.5,29.3,69.5,5.8,0.89,268.3,22.8,190.4,55.9,47.4,0.0
2015,Jajpur,rice,2967,1750,5192,1056.3,28.6,22.9,34.4,88.9,6.5,0.93,151.0,41.4,133.2,41.9,31.5,26.6
2015,Jajpur,maize,1838,1635,3005,1095.3,24.3,20.1,31.2,77.4,7.0,1.15,291.7,5.0,88.5,37.0,30.3,32.7
2015,Jajpur,pulses,1124,1776,1996,1243.9,27.1,22.8,29.9,60.1,6.2,0.73,143.5,15.1,93.5,43.7,24.3,32.0
2015,Jajpur,groundnut,1587,1345,2134,1169.3,25.3,19.4,30.7,69.3,6.1,0.91,234.5,21.4,230.2,49.6,44.1,6.3
2015,Jajpur,sesame,933,2337,2180,1040.6,26.1,20.8,31.4,75.1,7.1,0.37,151.3,22.3,113.8,70.0,40.2,0.0
2015,Jharsuguda,rice,2480,1742,4320,1104.0,27.1,22.0,31.6,67.3,7.2,1.22,212.6,6.6,176.9,60.5,48.7,0.0
2015,Jharsuguda,maize,2183,2711,5918,1210.7,28.3,24.0,33.6,83.3,6.2,0.54,204.9,17.7,182.5,40.5,52.2,7.3
2015,Jharsuguda,pulses,877,2626,2303,1047.0,23.4,18.2,28.1,58.9,5.7,0.8,248.8,25.8,152.8,49.8,34.7,15.5
2015,Jharsuguda,groundnut,1442,1289,1858,1159.4,26.7,20.8,32.5,76.1,6.4,0.39,220.6,25.3,50.0,36.7,28.1,35.2
2015,Jharsuguda,sesame,929,1598,1484,1192.4,26.6,21.8,30.9,63.6,6.0,0.91,228.6,12.3,226.0,41.9,50.3,7.8
2015,Kalahandi,rice,2339,986,2306,1280.4,27.5,22.5,31.9,69.7,6.2,0.71,242.1,21.8,180.5,42.7,31.6,25.7
2015,Kalahandi,maize,1711,1814,3103,535.8,25.8,20.9,31.4,67.3,6.7,0.2,197.2,5.0,89.6,43.1,47.8,9.1
2015,Kalahandi,pulses,1292,2009,2595,1196.1,25.6,21.1,31.0,56.1,6.8,0.68,241.3,29.6,66.3,39.2,26.4,34.4
2015,Kalahandi,groundnut,1346,1483,1996,1688.3,28.2,21.3,34.0,62.6,6.3,0.98,221.9,14.2,74.5,70.0,33.6,0.0
2015,Kalahandi,sesame,818,2056,1681,1151.5,27.2,20.9,32.1,58.4,6.4,0.66,271.2,31.7,155.4,32.2,22.7,45.1
2015,Kandhamal,rice,2503,2168,5426,1125.1,26.0,21.6,31.0,50.0,5.9,0.61,260.4,11.9,159.0,47.3,48.0,4.7
2015,Kandhamal,maize,2315,1971,4562,1104.9,25.7,20.9,30.3,75.5,6.7,0.98,263.0,38.6,156.2,56.0,31.5,12.5
2015,Kandhamal,pulses,1496,2530,3784,1401.7,27.2,22.9,30.8,69.6,7.3,0.71,239.3,28.4,135.8,58.2,20.0,21.8
2015,Kandhamal,groundnut,1494,1542,2303,1036.1,27.7,22.4,33.1,76.0,6.0,0.43,219.8,13.7,71.5,54.7,49.0,0.0
2015,Kandhamal,sesame,1289,2093,2697,1325.2,29.7,25.3,35.8,72.8,7.0,0.86,264.8,22.2,75.8,59.5,25.5,15.0
2015,Kendrapara,rice,2813,1954,5496,1435.2,29.3,23.9,34.8,74.2,5.5,0.84,144.2,21.7,92.9,33.2,51.0,15.8
2015,Kendrapara,maize,2267,1997,4527,1237.0,26.5,20.9,30.8,79.9,6.4,0.67,201.1,14.1,166.4,39.6,39.7,20.7
2015,Kendrapara,pulses,1504,1640,2466,1173.9,27.9,23.3,33.4,75.6,7.0,0.62,152.9,16.9,101.6,50.6,23.4,26.0
2015,Kendrapara,groundnut,2383,2647,6307,1202.5,28.7,25.3,36.2,64.1,6.4,0.24,224.3,8.9,155.1,39.6,24.2,36.2
2015,Kendrapara,sesame,698,2112,1474,943.7,25.5,19.8,33.1,74.8,6.0,0.69,201.6,16.5,195.2,47.2,44.1,8.7
2015,Kendujhar,rice,2421,2662,6444,1166.7,25.1,17.9,28.3,62.6,6.2,1.55,290.3,34.9,133.5,69.3,38.7,0.0
2015,Kendujhar,maize,2244,2089,4687,1190.1,26.5,21.7,32.1,73.7,6.5,1.25,51.7,25.1,185.9,56.5,34.4,9.1
2015,Kendujhar,pulses,1251,2492,3117,1498.2,26.4,21.1,33.1,50.0,6.2,1.24,254.6,25.2,127.6,36.2,29.1,34.7
2015,Kendujhar,groundnut,2187,1685,3685,1220.3,25.5,19.7,30.0,69.0,5.7,0.32,200.4,6.7,255.3,24.4,27.0,48.6
2015,Kendujhar,sesame,904,1817,1642,979.2,25.1,21.1,29.8,89.5,6.5,1.15,225.3,31.1,50.0,42.0,48.1,9.9
2015,Khordha,rice,2357,2881,6790,1496.8,26.1,21.6,30.1,63.7,5.9,0.93,127.2,26.0,181.4,28.4,50.5,21.1
2015,Khordha,maize,2128,2374,5051,1048.3,28.2,22.1,33.1,90.0,6.5,1.14,214.7,25.9,66.4,48.7,27.7,23.6
2015,Khordha,pulses,988,2872,2837,1157.2,25.0,20.4,28.7,84.3,6.2,0.96,267.8,15.0,176.6,34.7,59.5,5.8
2015,Khordha,groundnut,2034,1903,3870,1045.4,26.8,22.1,33.8,57.7,6.6,0.79,194.1,18.9,144.2,53.7,41.1,5.2
2015,Khordha,sesame,1004,483,484,1260.0,23.7,18.1,30.2,60.7,6.4,0.62,261.8,21.0,236.4,49.1,37.4,13.5
2015,Koraput,rice,2517,2408,6060,852.5,27.2,22.3,32.9,68.1,6.0,0.8,145.9,5.0,186.4,50.8,39.7,9.5
2015,Koraput,maize,2325,1667,3875,913.8,26.9,22.2,31.1,69.2,6.2,0.25,177.9,8.6,161.6,38.4,46.1,15.5
2015,Koraput,pulses,1600,2339,3742,889.8,30.0,23.4,35.0,83.2,6.2,0.24,162.0,37.3,75.4,45.0,35.3,19.7
2015,Koraput,groundnut,1671,1778,2971,1214.4,25.9,22.3,31.1,80.7,6.9,0.56,137.4,17.2,228.4,51.5,42.0,6.5
2015,Koraput,sesame,1122,2210,2479,1224.1,28.3,23.8,31.9,77.2,7.1,0.46,241.1,36.8,149.9,36.8,36.2,27.0
2015,Malkangiri,rice,2362,1691,3994,1286.6,23.8,20.2,28.8,69.8,6.7,1.36,205.2,26.0,101.2,52.7,29.7,17.6
2015,Malkangiri,maize,2017,1945,3923,1406.6,24.4,21.7,29.2,74.7,6.6,1.17,221.9,14.4,50.0,42.6,45.3,12.1
2015,Malkangiri,pulses,1101,2014,2217,1284.3,25.0,19.4,31.6,68.3,5.9,0.78,88.8,23.4,172.6,61.8,33.1,5.1
2015,Malkangiri,groundnut,1902,1569,2984,1128.7,23.9,19.1,28.6,73.0,6.2,0.83,183.3,16.7,154.0,45.4,42.6,12.0
2015,Malkangiri,sesame,869,1825,1585,1163.8,25.6,21.0,32.6,60.9,6.4,0.68,187.6,16.7,164.0,27.9,45.4,26.7
2015,Mayurbhanj,rice,2658,1378,3662,746.2,25.0,20.2,32.6,75.4,5.6,0.59,197.3,22.5,84.3,43.7,27.8,28.5
2015,Mayurbhanj,maize,1724,2129,3670,1354.8,28.7,23.1,33.2,77.1,6.7,0.84,169.4,15.0,153.7,69.4,38.0,0.0
2015,Mayurbhanj,pulses,1047,1583,1657,1101.6,31.4,26.8,37.3,66.2,6.6,1.04,171.4,13.6,232.9,54.8,42.9,2.3
2015,Mayurbhanj,groundnut,1996,2229,4449,1603.6,27.1,21.5,30.6,61.8,5.9,1.18,72.4,16.0,50.0,36.7,30.1,33.2
2015,Mayurbhanj,sesame,1246,2198,2738,1033.4,29.1,24.1,34.1,58.0,6.0,0.55,202.3,20.8,227.2,48.9,20.0,31.1
2015,Nabarangpur,rice,2565,1274,3267,1006.8,25.4,21.1,29.0,72.0,5.8,0.91,311.8,6.7,135.8,20.0,32.0,48.0
2015,Nabarangpur,maize,2160,2360,5097,1215.5,28.8,21.3,35.5,64.8,5.8,0.68,152.7,24.5,90.9,44.3,43.4,12.3
2015,Nabarangpur,pulses,1174,1526,1791,1435.0,23.2,18.5,28.2,70.2,6.6,0.98,198.2,16.3,129.6,38.9,42.9,18.2
2015,Nabarangpur,groundnut,1638,2423,3968,1203.8,26.0,20.4,30.3,76.4,6.6,0.62,226.4,25.5,207.9,54.7,39.9,5.4
2015,Nabarangpur,sesame,618,3224,1992,919.3,28.9,23.5,32.7,68.8,6.5,1.19,164.3,17.4,50.0,62.3,24.3,13.4
2015,Nuapada,rice,2581,1949,5030,1180.4,28.6,21.9,33.9,76.6,6.7,1.11,176.9,30.8,205.5,55.8,28.4,15.8
2015,Nuapada,maize,1957,2119,4146,925.8,30.2,25.2,35.5,64.2,5.8,0.62,211.0,26.7,158.1,48.5,31.6,19.9
2015,Nuapada,pulses,1324,2741,3629,1341.0,28.6,23.3,32.1,59.6,6.7,0.8,222.0,36.8,186.3,57.6,35.9,6.5
2015,Nuapada,groundnut,1598,1971,3149,1039.0,30.1,24.3,35.6,82.4,5.5,0.98,134.5,19.9,134.4,51.6,37.3,11.1
2015,Nuapada,sesame,1236,1699,2099,1341.8,27.3,23.9,31.4,68.5,7.1,0.94,141.6,18.6,250.9,46.1,31.7,22.2
2015,Nayagarh,rice,2622,2381,6242,1108.8,28.0,23.3,33.7,71.7,6.7,0.57,158.9,29.5,146.0,47.9,31.9,20.2
2015,Nayagarh,maize,2224,1696,3771,1172.9,28.6,22.4,33.1,89.6,6.7,0.49,218.5,16.2,171.7,44.6,35.7,19.7
2015,Nayagarh,pulses,972,2495,2425,968.8,24.8,19.4,31.4,66.5,6.9,1.12,240.7,16.9,95.4,22.9,32.4,44.7
2015,Nayagarh,groundnut,2094,1437,3009,1340.0,25.1,20.0,30.8,63.4,6.6,0.68,235.3,22.4,152.8,60.6,41.6,0.0
2015,Nayagarh,sesame,727,1957,1422,1184.8,27.2,19.7,32.6,50.0,6.2,0.22,183.5,5.0,106.4,29.8,38.8,31.4
2015,Puri,rice,2500,2151,5377,1179.1,24.2,18.7,31.1,74.1,6.3,0.37,154.6,24.5,203.7,47.6,43.0,9.4
2015,Puri,maize,2176,2253,4902,1068.3,27.3,23.1,32.3,73.3,7.3,0.41,224.1,34.8,187.9,53.3,40.9,5.8
2015,Puri,pulses,1524,1456,2218,922.8,27.0,24.2,33.2,82.2,6.3,0.69,196.4,20.5,156.4,50.6,33.3,16.1
2015,Puri,groundnut,2035,2222,4521,1078.6,29.7,26.1,34.6,79.7,6.1,0.89,227.2,11.4,146.4,43.4,29.5,27.1
2015,Puri,sesame,1475,1618,2386,1401.0,26.2,22.3,31.3,76.5,7.0,1.27,347.3,22.5,116.8,49.5,32.3,18.2
2015,Rayagada,rice,2731,1351,3689,1673.7,28.7,25.4,33.0,78.2,7.1,0.42,235.7,5.0,145.5,56.1,29.5,14.4
2015,Rayagada,maize,1623,2073,3364,1079.1,28.3,24.2,32.5,50.0,6.6,0.75,140.6,21.9,201.4,42.8,37.7,19.5
2015,Rayagada,pulses,1268,1397,1771,1611.3,26.1,20.4,31.9,68.6,6.8,0.87,129.1,16.7,119.4,40.4,22.0,37.6
2015,Rayagada,groundnut,2081,2800,5826,1395.6,29.5,24.8,33.9,62.2,6.8,0.87,196.1,33.0,170.2,36.6,28.2,35.2
2015,Rayagada,sesame,1070,2520,2696,1310.3,30.8,24.2,36.2,61.6,5.8,0.68,237.7,38.3,170.9,56.7,32.5,10.8
2015,Sambalpur,rice,2655,2411,6401,804.1,26.2,20.3,31.5,58.0,5.3,0.69,196.4,11.2,157.2,50.1,41.7,8.2
2015,Sambalpur,maize,1411,1342,1893,1139.1,28.1,22.6,33.6,66.2,6.3,0.58,238.4,10.8,192.5,47.1,34.5,18.4
2015,Sambalpur,pulses,1035,1322,1368,1070.5,26.3,23.7,31.1,79.2,6.8,0.65,202.3,14.4,157.4,60.4,44.7,0.0
2015,Sambalpur,groundnut,1930,1753,3383,1350.0,23.6,18.9,29.2,77.4,6.8,0.89,190.2,25.4,102.4,36.6,35.6,27.8
2015,Sambalpur,sesame,943,1087,1025,1291.0,28.5,23.6,35.9,63.2,6.3,0.68,196.2,16.7,79.7,39.5,34.0,26.5
2015,Sonepur,rice,2807,3101,8704,1467.1,25.4,21.1,30.2,87.8,6.4,0.4,174.9,27.6,184.5,43.0,41.8,15.2
2015,Sonepur,maize,1431,2051,2934,1372.1,25.3,21.1,28.4,85.9,6.1,0.87,230.2,35.1,142.3,39.6,36.7,23.7
2015,Sonepur,pulses,1521,1914,2911,1009.0,23.9,20.1,29.8,66.8,6.2,0.59,204.3,17.6,136.3,58.5,50.4,0.0
2015,Sonepur,groundnut,1397,2163,3021,1044.6,26.5,21.2,31.3,72.3,6.8,0.89,167.7,13.7,78.0,36.5,54.6,8.9
2015,Sonepur,sesame,701,1403,983,1264.0,26.8,22.0,33.2,75.5,6.2,0.67,174.9,28.7,134.6,27.1,34.5,38.4
2015,Sundargarh,rice,2115,3092,6539,1006.9,26.7,21.4,31.4,67.1,6.7,1.26,238.4,34.8,97.7,48.2,36.6,15.2
2015,Sundargarh,maize,2087,2688,5609,1155.8,26.2,20.7,29.4,67.6,6.4,0.52,252.9,9.4,143.2,47.9,48.5,3.6
2015,Sundargarh,pulses,1197,2468,2954,1340.1,27.2,23.3,30.8,71.1,6.2,1.08,237.3,18.2,92.1,50.1,24.8,25.1
2015,Sundargarh,groundnut,1610,1510,2431,1172.3,29.3,24.3,33.9,54.7,6.8,0.57,205.9,16.5,191.9,43.4,34.4,22.2
2015,Sundargarh,sesame,1021,3053,3117,1377.7,26.8,21.8,31.3,60.5,6.2,0.57,232.7,9.3,216.7,52.5,35.2,12.3
2015,Bhawanipatna,rice,2500,1721,4302,1254.0,29.2,24.9,32.7,77.0,6.7,0.46,163.3,11.4,113.8,41.8,32.3,25.9
2015,Bhawanipatna,maize,1837,1620,2975,1154.2,27.3,22.6,33.5,75.1,5.7,0.96,230.3,15.7,75.2,45.1,34.9,20.0
2015,Bhawanipatna,pulses,919,1274,1170,1182.5,26.5,21.9,31.4,59.0,6.3,0.96,182.5,5.0,126.4,34.3,37.7,28.0
2015,Bhawanipatna,groundnut,1879,1170,2198,1351.8,24.8,18.2,29.8,57.5,5.9,0.9,180.4,19.0,230.6,38.0,35.6,26.4
2015,Bhawanipatna,sesame,1254,2135,2677,878.7,28.0,24.2,34.4,61.8,8.0,1.24,160.2,20.2,187.7,52.8,39.4,7.8
2016,Angul,rice,2813,1938,5451,1126.7,26.3,20.4,31.7,72.9,6.9,0.2,215.5,22.2,233.4,29.7,50.6,19.7
2016,Angul,maize,2018,2244,4528,1535.2,28.1,22.7,33.3,65.2,6.5,0.59,197.8,5.0,171.5,43.8,31.6,24.6
2016,Angul,pulses,1254,1283,1608,1585.9,26.8,21.9,30.8,70.2,7.2,1.11,242.7,25.5,132.1,30.5,33.0,36.5
2016,Angul,groundnut,1741,2524,4394,1261.9,30.2,24.0,34.7,52.0,7.2,1.21,131.7,35.1,169.1,46.6,51.1,2.3
2016,Angul,sesame,1236,2325,2873,1294.6,28.2,23.6,33.1,61.0,6.3,0.69,168.2,21.4,133.8,50.0,20.0,30.0
2016,Balangir,rice,2471,2065,5102,1137.9,26.7,23.3,32.1,76.5,6.7,1.11,210.1,24.8,157.8,51.9,20.0,28.1
2016,Balangir,maize,1776,2793,4960,707.9,26.7,20.5,31.6,65.9,6.6,0.69,201.5,13.2,205.4,59.2,33.7,7.1
2016,Balangir,pulses,853,1738,1482,1163.2,28.0,24.0,32.2,75.1,7.0,0.61,133.3,52.8,189.2,42.3,43.7,14.0
2016,Balangir,groundnut,1768,2433,4301,1231.9,27.2,22.3,30.8,89.4,6.0,0.39,189.4,10.4,147.4,51.9,45.0,3.1
2016,Balangir,sesame,1103,1847,2037,1209.9,27.8,24.6,33.4,55.4,7.5,0.68,190.8,12.3,118.5,67.7,44.4,0.0
2016,Bargarh,rice,2112,2752,5812,1438.6,26.4,21.1,31.4,89.7,6.1,0.84,178.6,5.7,259.6,33.2,37.2,29.6
2016,Bargarh,maize,1564,1800,2815,1284.4,25.4,19.8,30.1,81.6,7.2,0.62,203.8,21.8,181.0,45.1,36.9,18.0
2016,Bargarh,pulses,1139,2057,2342,1459.6,28.3,22.6,34.0,68.5,6.7,0.47,263.4,5.0,145.6,56.4,21.4,22.2
2016,Bargarh,groundnut,1899,1659,3150,1126.2,28.9,23.7,31.9,60.2,7.0,0.93,287.4,36.8,132.9,70.0,35.2,0.0
2016,Bargarh,sesame,659,1683,1109,748.7,30.2,23.6,34.2,67.7,6.5,0.51,112.2,17.9,133.9,41.1,37.2,21.7
2016,Bhadrak,rice,2857,1848,5279,1234.1,28.5,22.9,32.9,71.0,6.8,0.46,263.2,34.3,113.9,46.9,41.4,11.7
2016,Bhadrak,maize,1863,2240,4173,1232.7,24.1,18.6,28.0,79.4,6.2,0.75,268.6,25.0,96.0,34.9,29.0,36.1
2016,Bhadrak,pulses,1298,2179,2828,1031.4,24.7,19.4,29.5,90.0,6.5,1.34,141.5,5.0,94.0,56.9,52.6,0.0
2016,Bhadrak,groundnut,1604,1769,2837,966.2,23.4,17.7,28.6,70.1,5.8,1.29,174.8,25.3,77.3,43.1,37.9,19.0
